ip,user_agent,request_count,crawled_rate_avg,Head_request_avg,url_anomaly_rate_avg,url_path_depth_avg,image_request_avg,code_request_avg,renderable_request_avg,video_requests_avg,font_request_avg,app_request_avg,4xx_avg,3xx_avg,response_length_bin_avg,response_time_bin_avg,response_length_avg,response_time_avg,response_length_bin_std,response_time_bin_std,is_bot
102.105.101.172,"Mozilla/5.0 (Linux; Android 8.1.0; SM-G610F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36",69,0.06102899866762166,0.0,0.0391304347826087,2.101449275362319,0.2898550724637681,0.11594202898550725,0.028985507246376812,0.0,0.08695652173913043,0.0,0.0,0.0,1.6231884057971016,0.18840579710144928,45892.362318840576,14104.463768115942,0.9251621364318402,0.6008660983956354,0
102.105.139.132,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36",1318,0.09890046007958812,0.0,0.16965098634294387,3.364188163884674,0.05083459787556904,0.024279210925644917,0.002276176024279211,0.0,0.015933232169954476,0.0,0.0037936267071320183,0.002276176024279211,1.0766312594840668,1.6684370257966616,11130.194992412746,96504.77389984825,0.566905735531105,1.4782931990264576,0
102.105.179.61,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36",42,0.16542922097328283,0.0,0.009523809523809525,1.9285714285714286,0.35714285714285715,0.09523809523809523,0.023809523809523808,0.0,0.07142857142857142,0.0,0.0,0.023809523809523808,1.9047619047619047,0.09523809523809523,46781.357142857145,2210.904761904762,0.5763435547895914,0.48436651157749006,0
102.105.238.190,"Mozilla/5.0 (Linux; Android 10; SM-A107F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.91 Mobile Safari/537.36",88,0.05694765982208594,0.0,0.00681818181818182,2.3181818181818183,0.18181818181818182,0.10227272727272728,0.011363636363636364,0.0,0.06818181818181818,0.0,0.0,0.0,1.4772727272727273,0.045454545454545456,17017.102272727272,195.36363636363637,0.9094304486088228,0.2586032735340944,0
102.105.47.241,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36",71,0.22616541922218958,0.0,0.008450704225352114,1.619718309859155,0.5774647887323944,0.16901408450704225,0.014084507042253521,0.0,0.09859154929577464,0.0,0.07042253521126761,0.014084507042253521,0.29577464788732394,0.028169014084507043,3108.450704225352,105.01408450704226,0.684405189033996,0.23735633163877065,0
102.113.23.217,"Mozilla/5.0 (Linux; Android 10; SM-A207F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.105 Mobile Safari/537.36",58,0.8055851752395143,0.0,0.005172413793103448,2.2758620689655173,0.08620689655172414,0.1724137931034483,0.0,0.0,0.10344827586206896,0.0,0.0,0.0,1.8275862068965518,0.10344827586206896,37397.34482758621,22.413793103448278,0.9202961200495974,0.30720329701800014,0
102.15.174.47,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.101 Safari/537.36",69,0.06276368030843962,0.0,0.12608695652173915,2.6666666666666665,0.2318840579710145,0.057971014492753624,0.014492753623188406,0.0,0.043478260869565216,0.0,0.0,0.0,1.0289855072463767,0.9130434782608695,5196.434782608696,50909.27536231884,0.839660549282962,1.3905048853985145,0
102.221.167.35,okhttp/3.12.1,44,0.7644318666342277,0.0,0.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3181818181818182,2.022727272727273,1767.75,62347.13636363636,0.7399788580489365,0.15075567228888176,0
102.221.194.135,"Mozilla/5.0 (Linux; Android 10; SM-A305F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.88 Mobile Safari/537.36",110,0.5551907119266356,0.0,0.02909090909090909,1.690909090909091,0.38181818181818183,0.2,0.02727272727272727,0.0,0.10909090909090909,0.0,0.0,0.0,1.018181818181818,0.11818181818181818,31511.272727272728,1457.3454545454545,1.057796031238105,0.44375003670899305,0
102.226.142.23,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-A720F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/13.2 Chrome/83.0.4103.106 Mobile Safari/537.36",51,0.4430630161816758,0.0,0.027450980392156866,2.392156862745098,0.21568627450980393,0.0784313725490196,0.0196078431372549,0.0,0.058823529411764705,0.0,0.0,0.0,1.8235294117647058,0.09803921568627451,29824.50980392157,104.23529411764706,0.7129062309432056,0.3608269369536766,0
102.29.84.171,"Mozilla/5.0 (Linux; Android 10; SM-P205) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.111 Safari/537.36",153,0.23748715210079274,0.0,0.020915032679738564,2.0392156862745097,0.3202614379084967,0.1111111111111111,0.026143790849673203,0.0,0.0718954248366013,0.0,0.0,0.0,1.2810457516339868,0.09803921568627451,28813.183006535946,766.2875816993464,1.0160392420148294,0.3934447376823168,0
102.57.85.65,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.80 Mobile/15E148 Safari/604.1",89,0.6770562872205932,0.0,0.02247191011235955,2.292134831460674,0.30337078651685395,0.0898876404494382,0.0,0.0,0.056179775280898875,0.0,0.0,0.0,1.3932584269662922,0.0898876404494382,19309.112359550563,2104.4606741573034,0.9488986142807148,0.4431408927962222,0
102.86.121.42,"Mozilla/5.0 (Linux; Android 10; SM-A750F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.88 Mobile Safari/537.36",48,0.3599976074660772,0.0,0.04583333333333334,1.7916666666666667,0.2916666666666667,0.20833333333333334,0.0,0.0,0.125,0.0,0.0,0.0,1.125,0.14583333333333334,26999.25,9145.020833333334,1.0644147328012024,0.5048523413086471,0
102.86.198.67,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",49,0.16542922097328286,0.0,0.0326530612244898,2.2653061224489797,0.3877551020408163,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,1.2448979591836735,0.0,10522.775510204081,13.46938775510204,0.9901728015203953,0.0,0
102.86.253.89,Mozilla/5.0 (Android 10; Mobile; rv:89.0) Gecko/89.0 Firefox/89.0,66,0.0071302546906961695,0.0,0.018181818181818184,2.015151515151515,0.3333333333333333,0.12121212121212122,0.030303030303030304,0.0,0.06060606060606061,0.0,0.07575757575757576,0.015151515151515152,1.303030303030303,0.12121212121212122,17006.621212121212,1733.4242424242425,1.0072001858876984,0.447734520074341,0
102.86.34.193,"Mozilla/5.0 (Linux; Android 7.0; SAMSUNG SM-G570F Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/6.0 Chrome/56.0.2924.87 Mobile Safari/537.36",74,0.3322844450682983,0.0,0.008108108108108109,1.662162162162162,0.2702702702702703,0.21621621621621623,0.06756756756756757,0.0,0.10810810810810811,0.0,0.0,0.0,1.2027027027027026,0.05405405405405406,27138.72972972973,68.48648648648648,1.0724409455240091,0.2814780894605355,0
102.86.54.239,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1",47,0.059926711183801364,0.0,0.0,1.1063829787234043,0.44680851063829785,0.3191489361702128,0.0,0.0,0.19148936170212766,0.0,0.0,0.0,0.1276595744680851,0.0,2959.404255319149,4.76595744680851,0.4941844962903308,0.0,0
102.86.6.9,"Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-A217F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/11.0 Chrome/75.0.3770.143 Mobile Safari/537.36",54,0.22022921139275353,0.0,0.020370370370370372,2.314814814814815,0.2777777777777778,0.07407407407407407,0.018518518518518517,0.0,0.05555555555555555,0.0,0.0,0.0,1.7037037037037037,0.05555555555555555,29060.203703703704,1339.0925925925926,0.8606629658238706,0.3019850469037484,0
102.90.164.74,"Mozilla/5.0 (Linux; Android 5.0.1; ALE-L21) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.136 Mobile Safari/537.36",50,0.27482306320667504,0.0,0.044000000000000004,1.86,0.28,0.2,0.0,0.0,0.12,0.0,0.0,0.0,1.22,0.12,27455.52,480.08,1.0554039752722217,0.4351870346207948,0
102.90.17.243,"Mozilla/5.0 (Linux; Android 10; Nokia 7.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.101 Mobile Safari/537.36",53,0.08287847114120557,0.0,0.01320754716981132,2.0943396226415096,0.2830188679245283,0.09433962264150944,0.018867924528301886,0.0,0.05660377358490566,0.0,0.0,0.018867924528301886,1.9056603773584906,0.09433962264150944,46248.52830188679,2890.509433962264,0.5969200095682269,0.4499637140667878,0
102.90.18.217,"Mozilla/5.0 (Linux; Android 10; ALP-L29) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.155 Mobile Safari/537.36",73,0.10901768996439617,0.0,0.024657534246575342,1.7397260273972603,0.410958904109589,0.136986301369863,0.0136986301369863,0.0,0.0958904109589041,0.0,0.0,0.0136986301369863,1.3013698630136987,0.1095890410958904,40348.86301369863,5272.397260273972,1.0366201959955315,0.5153651304230936,0
102.90.2.240,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1",58,0.729217051209222,0.0,0.017241379310344827,2.396551724137931,0.25862068965517243,0.06896551724137931,0.0,0.0,0.05172413793103448,0.0,0.0,0.0,1.9137931034482758,0.05172413793103448,28106.793103448275,156.89655172413794,0.5707638082989179,0.29154240720110036,0
102.93.72.182,"Mozilla/5.0 (Linux; Android 8.1.0; DUB-LX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.127 Mobile Safari/537.36",79,0.21073811443306284,0.0,0.020253164556962026,2.5443037974683542,0.20253164556962025,0.05063291139240506,0.012658227848101266,0.0,0.0379746835443038,0.0,0.0,0.0,1.7088607594936709,0.10126582278481013,20057.12658227848,2407.240506329114,0.7704793501979578,0.4412957816406878,0
106.111.183.119,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.864.41",79,0.0697146231136443,0.0,0.015189873417721518,2.240506329113924,0.17721518987341772,0.12658227848101267,0.0,0.0,0.0759493670886076,0.0,0.0,0.0,2.1392405063291138,0.0379746835443038,38060.72151898734,21.670886075949365,0.41553725542470227,0.192356371638255,0
106.171.238.186,"Mozilla/5.0 (Linux; Android 8.1.0; SM-J410F Build/M1AJB) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.101 Mobile Safari/537.36",53,0.16542922097328286,0.0,0.011320754716981131,2.641509433962264,0.1320754716981132,0.0,0.0,0.0,0.05660377358490566,0.0,0.0,0.0,2.2264150943396226,0.09433962264150944,47888.67924528302,30.11320754716981,0.46581233568409464,0.2950978288503027,0
106.68.177.153,"Mozilla/5.0 (Linux; Android 11; M2007J3SG) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.210 Mobile Safari/537.36",50,0.03861097950422421,0.0,0.016,1.54,0.5,0.16,0.0,0.0,0.14,0.0,0.1,0.0,0.52,0.12,3928.78,4085.2,0.8628382211738,0.5938459911664722,0
107.169.198.163,"Mozilla/5.0 (Linux; Android 9; SM-J701F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.91 Mobile Safari/537.36",234,0.23410576121645693,0.0,0.029059829059829064,1.9700854700854702,0.2692307692307692,0.1581196581196581,0.01282051282051282,0.0,0.10256410256410256,0.0,0.021367521367521368,0.004273504273504274,1.0683760683760684,0.10256410256410256,20988.106837606836,3210.230769230769,1.0459527207369814,0.4516942903388614,0
109.165.215.198,FreshpingBot/1.0 (+https://freshping.io/),597,0.4330599478232487,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.15577889447236182,63360.6013400335,35.993299832495815,0.0,0.36294970442620716,1
109.220.210.152,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36",77,0.8887471291541291,0.0,0.016883116883116885,1.9090909090909092,0.3116883116883117,0.15584415584415584,0.0,0.0,0.11688311688311688,0.0,0.0,0.012987012987012988,1.3896103896103895,0.15584415584415584,47401.155844155845,358.961038961039,1.027975068249842,0.4606898450017809,0
109.39.88.125,FreshpingBot/1.0 (+https://freshping.io/),595,0.4321313226741287,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.17647058823529413,63360.55294117647,36.77647058823529,0.0,0.3815407984311752,1
11.127.197.129,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1",217,0.03766811785209761,0.0,0.03824884792626729,1.8940092165898617,0.4700460829493088,0.11059907834101383,0.0,0.0,0.06912442396313365,0.0,0.0,0.013824884792626729,0.8387096774193549,0.271889400921659,13602.115207373272,9826.852534562211,0.96069717814739,0.7786459202954159,0
11.127.197.33,"Mozilla/5.0 (Linux; Android 10; SM-A750F Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/89.0.4389.105 Mobile Safari/537.36",48,0.13358195556638508,0.0,0.0062499999999999995,1.9791666666666667,0.2916666666666667,0.10416666666666667,0.0,0.0,0.125,0.0,0.0,0.0,1.8541666666666667,0.041666666666666664,36078.895833333336,21.666666666666668,0.8749366745068828,0.20194093652345882,0
11.193.201.4,"Mozilla/5.0 (Linux; Android 6.0; LG-H818) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.105 Mobile Safari/537.36",56,0.16542922097328283,0.0,0.03928571428571429,1.9285714285714286,0.30357142857142855,0.16071428571428573,0.017857142857142856,0.0,0.10714285714285714,0.0,0.0,0.0,1.3928571428571428,0.10714285714285714,42677.642857142855,3547.5714285714284,1.003241499586967,0.454415565857406,0
11.221.173.230,"Mozilla/5.0 (Linux; Android 10; SM-A705FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.86 Mobile Safari/537.36",46,0.03900960298939511,0.0,0.017391304347826087,1.6304347826086956,0.391304347826087,0.1956521739130435,0.021739130434782608,0.0,0.10869565217391304,0.0,0.0,0.0,1.6521739130434783,0.06521739130434782,45383.34782608696,13470.652173913044,0.9241787057670376,0.4423258684646914,0
11.221.180.173,"Mozilla/5.0 (Linux; Android 10; SM-T295) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.101 Safari/537.36",74,0.2202292113927535,0.0,0.008108108108108109,2.054054054054054,0.14864864864864866,0.20270270270270271,0.0,0.0,0.12162162162162163,0.0,0.0,0.0,1.5405405405405406,0.04054054054054054,30617.77027027027,17.513513513513512,1.0751131089164931,0.19856948607402855,0
11.221.180.234,"Mozilla/5.0 (Linux; Android 6.0.1; SM-G532F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.91 Mobile Safari/537.36",47,0.022379836234311057,0.0,0.025531914893617023,2.3617021276595747,0.2127659574468085,0.0851063829787234,0.02127659574468085,0.0,0.06382978723404255,0.0,0.0,0.0,1.8936170212765957,0.0851063829787234,31822.808510638297,364.06382978723406,0.633624582073901,0.35076235198074995,0
111.178.37.88,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/87.0.4280.77 Mobile/15E148 Safari/604.1",42,0.13358195556638508,0.0,0.009523809523809525,1.4285714285714286,0.4523809523809524,0.19047619047619047,0.0,0.0,0.09523809523809523,0.0,0.0,0.047619047619047616,1.619047619047619,0.047619047619047616,48919.26190476191,2039.9761904761904,0.9615125521390876,0.3086066999241838,0
111.84.155.121,"Mozilla/5.0 (Linux; Android 10; MAR-LX1A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Mobile Safari/537.36",55,0.36071946335607297,0.0,0.02909090909090909,2.109090909090909,0.3090909090909091,0.09090909090909091,0.0,0.0,0.07272727272727272,0.0,0.0,0.0,1.6181818181818182,0.07272727272727272,27726.927272727273,439.8545454545455,0.8711616146976168,0.32515212704810303,0
113.11.148.33,"Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-T295) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/14.0 Chrome/87.0.4280.141 Safari/537.36",50,0.07849741250194309,0.0,0.0,1.14,0.4,0.34,0.0,0.0,0.18,0.0,0.0,0.0,0.92,0.0,20811.66,7.04,1.08496214548843,0.0,0
113.11.199.69,"Mozilla/5.0 (Linux; Android 10; SM-A013G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.210 Mobile Safari/537.36",48,0.13490892495833914,0.0,0.025000000000000005,2.375,0.20833333333333334,0.08333333333333333,0.020833333333333332,0.0,0.0625,0.0,0.0,0.0,1.8958333333333333,0.08333333333333333,34463.166666666664,658.3333333333334,0.6270356918591224,0.34722813233740846,0
113.11.69.236,"Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-A125F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/11.0 Chrome/75.0.3770.143 Mobile Safari/537.36",50,0.32607038063627547,0.0,0.024000000000000004,1.7,0.42,0.16,0.04,0.0,0.08,0.0,0.0,0.0,1.18,0.12,32400.36,1684.38,1.1008345628176277,0.4351870346207948,0
113.11.9.113,"Mozilla/5.0 (Linux; Android 10; Mi A3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.88 Mobile Safari/537.36",93,0.49678122087402854,0.0,0.021505376344086023,1.6989247311827957,0.45161290322580644,0.12903225806451613,0.03225806451612903,0.0,0.0967741935483871,0.0,0.0,0.03225806451612903,0.5053763440860215,0.15053763440860216,7098.677419354839,13924.182795698925,0.8421460153521155,0.6069567092782001,0
113.111.122.167,"Mozilla/5.0 (Linux; Android 9; SM-A505F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.152 Mobile Safari/537.36",74,0.27482306320667504,0.0,0.01891891891891892,2.5945945945945947,0.13513513513513514,0.05405405405405406,0.013513513513513514,0.0,0.04054054054054054,0.0,0.0,0.0,1.8783783783783783,0.05405405405405406,21877.35135135135,1773.162162162162,0.5722510873064043,0.36609347903820744,0
113.111.138.53,"Mozilla/5.0 (Linux; Android 9; Lenovo TB-7305X Build/PPR1.180610.011) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.92 Safari/537.36",102,0.08224681110753504,0.0,0.025490196078431372,2.088235294117647,0.3137254901960784,0.09803921568627451,0.0,0.0,0.0784313725490196,0.0,0.0,0.0,1.2941176470588236,0.0784313725490196,16758.098039215685,392.38235294117646,1.0204661650162261,0.33555848259825294,0
113.111.170.202,"Mozilla/5.0 (Linux; Android 10; SM-A105F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.210 Mobile Safari/537.36",48,0.23956453391018406,0.0,0.016666666666666666,1.5833333333333333,0.2916666666666667,0.25,0.08333333333333333,0.0,0.14583333333333334,0.0,0.0,0.0,1.3125,0.16666666666666666,45050.5625,9940.333333333334,1.1514329647619201,0.5586203877309281,0
113.111.173.36,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G570F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36",48,0.729217051209222,0.0,0.03333333333333333,2.3541666666666665,0.25,0.08333333333333333,0.020833333333333332,0.0,0.0625,0.0,0.0,0.0,1.7708333333333333,0.08333333333333333,31245.020833333332,554.9166666666666,0.7784212974424947,0.34722813233740846,0
113.111.189.109,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/159.1.372414826 Mobile/15E148 Safari/604.1",60,0.013896642340901044,0.0,0.016666666666666666,1.9666666666666666,0.3333333333333333,0.13333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,1.6333333333333333,0.15,48834.75,636.7166666666667,0.901348644272056,0.44436204509233684,0
113.111.225.152,MoziIIa/5.0 (X11; Linux x86_64) app_version: 581,82,0.1543092178224571,0.0,0.2073170731707317,3.1097560975609757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.926829268292683,0.036585365853658534,267.0487804878049,15.21951219512195,0.262019121198305,0.18889685938866624,0
113.111.225.152,okhttp/3.12.1,105,0.15050423227418167,0.0,0.19904761904761906,3.980952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4380952380952381,2.104761904761905,3295.8,78358.81904761905,0.8311693514816886,0.45833749581859445,0
113.111.71.45,MoziIIa/5.0 (X11; Linux x86_64) app_version: 581,49,0.24373355083709222,0.0,0.21632653061224494,3.306122448979592,0.0,0.0,0.0,0.0,0.0,0.0,0.30612244897959184,0.0,0.8979591836734694,0.0,2047.7755102040817,11.591836734693878,0.46747985514456813,0.0,0
